43.76951,18.711962,25.388817,-121.747154,23.523466,4504.3325,-183.98676,80.49105,21.638067,26.374386,80.65385,50.605305
52.212437,18.743269,25.537153,-117.464584,23.627384,4624.2773,-175.87956,75.023605,21.614061,26.372627,74.233246,50.256683
58.36084,18.770468,25.705603,-114.43434,23.709307,4744.382,-170.56944,70.66992,21.597008,26.373217,69.27853,50.392265
63.23309,18.785273,25.87329,-111.85954,23.786758,4839.5317,-166.43437,67.324554,21.643332,26.372984,65.5168,50.407845
67.128075,18.794601,26.009832,-109.87483,23.825607,4902.1055,-162.97379,64.858894,21.73153,26.373356,62.73749,50.5463
72.09562,18.803976,26.112263,-106.68644,23.872818,4972.768,-158.64302,61.471794,21.777761,26.369375,59.165947,50.63955
79.78452,18.79804,26.189436,-100.115395,23.949883,5067.5728,-152.20744,56.064144,21.805977,26.361126,53.688316,50.720123
86.044815,18.772373,26.25153,-94.53479,24.160902,5129.141,-146.67943,51.983654,21.824705,26.346718,49.43325,50.855526
88.200424,18.736694,26.431248,-93.26072,24.342657,5136.371,-144.50523,51.03209,21.847122,26.336641,48.36962,50.831863
85.688675,18.705276,26.782497,-95.89451,24.473108,5109.897,-146.4976,52.90637,21.895054,26.342607,50.14199,50.536583
77.720634,18.679747,27.035997,-101.56039,24.567108,5062.4775,-153.96552,57.309418,21.924652,26.341131,54.437782,50.628178
68.59065,18.667086,27.159967,-107.38197,24.634155,5006.819,-162.72032,62.099365,21.93673,26.333284,59.107082,50.723423
61.882732,18.659071,27.290798,-111.5712,24.675055,4949.576,-168.8973,65.85446,22.006023,26.32753,62.760674,50.716038
55.36481,18.647099,27.501038,-115.26434,24.766468,4901.9126,-175.22894,69.0898,22.077166,26.310741,66.83026,50.492653
50.45912,18.640707,27.612482,-118.01365,24.846495,4867.363,-180.00258,71.47145,22.113588,26.294659,71.185455,50.042274
47.77523,18.649996,27.71278,-119.71189,24.920725,4828.1035,-182.4543,73.36883,22.147371,26.290882,74.733116,50.311687
44.261574,18.664211,27.779919,-121.40637,24.993206,4777.142,-185.82454,75.56112,22.191837,26.289314,77.802986,50.453747
40.729946,18.670141,27.866497,-122.94745,25.062506,4728.84,-189.27782,77.59018,22.21598,26.289293,80.25319,50.59197
37.635487,18.683695,28.042088,-124.18259,25.156536,4689.2793,-192.2517,79.265236,22.235209,26.305674,82.12846,50.687332
36.24569,18.707644,28.36845,-124.89435,25.291437,4664.6953,-193.5303,80.087456,22.240305,26.315653,83.26177,50.812443
36.02249,18.72596,28.713848,-125.179504,25.390991,4656.3433,-193.62534,80.30835,22.278685,26.316843,83.86336,50.886513
36.77286,18.746078,28.94601,-125.08687,25.498983,4675.323,-192.78296,79.619446,22.32644,26.320549,83.60824,50.92132
35.56241,18.784231,29.156118,-125.529915,25.576363,4723.3022,-194.25748,78.94723,22.343298,26.332891,82.782326,50.939194
32.913048,18.811571,29.344206,-126.17417,25.677147,4784.6,-197.16628,78.32852,22.35634,26.341736,81.65559,51.38878
31.31464,18.83116,29.522066,-126.623955,25.750326,4850.7856,-199.14035,77.4739,22.386908,26.348072,80.075516,51.383083
30.568956,18.845196,29.646528,-126.84916,25.82109,4908.631,-200.16588,76.696335,22.42714,26.352613,78.74156,51.536655
30.07764,18.846214,29.735708,-127.0233,25.892054,4953.38,-200.86124,76.08968,22.500341,26.349064,78.2416,51.48668
30.412634,18.81404,29.888935,-126.97098,25.9429,4993.216,-200.67036,75.34694,22.551828,26.324297,77.719376,51.354683
31.68159,18.783459,30.302238,-126.56038,26.067118,5031.85,-199.51183,74.399124,22.601261,26.30953,76.815926,51.35635
34.697334,18.756432,30.598907,-125.56977,26.156124,5040.87,-196.37791,73.67404,22.762087,26.29873,74.766815,51.4036
42.295128,18.716454,30.837732,-122.61201,26.219898,5011.908,-188.3036,71.9931,22.853207,26.292881,71.82124,51.311756
44.643764,18.681412,31.138924,-121.66258,26.266562,4996.963,-185.73077,71.3171,22.930073,26.300266,70.38779,51.232727
41.330967,18.66955,31.489752,-122.8708,26.299995,5016.66,-189.22246,71.74884,23.000586,26.311209,71.62202,51.194546
41.958023,18.652945,31.776535,-122.879,26.323952,5064.8184,-188.87076,70.82799,23.012522,26.307869,71.10372,51.27336
52.007195,18.643774,32.066208,-117.45943,26.341118,5135.512,-179.4097,66.17171,23.046158,26.302185,65.62545,51.421104
67.38591,18.646467,32.335625,-105.39281,26.56275,5224.4775,-165.6008,57.63926,23.08087,26.286936,56.503033,51.35582
83.07001,18.652319,32.5578,-87.44543,26.721556,5327.3345,-152.00957,46.30328,23.094166,26.277105,44.85272,51.333714
95.86539,18.668636,32.801636,-68.66636,26.835346,5412.1426,-141.00624,35.189995,23.118162,26.276861,33.756565,51.206085
105.20619,18.682243,33.071774,-53.745304,27.135859,5466.72,-132.81442,26.506968,23.133427,26.285582,25.173565,51.304123
111.78448,18.712257,33.260082,-43.92768,27.376266,5480.2593,-126.58139,20.93154,23.144365,26.286394,19.564264,51.386116
115.96466,18.739904,33.408607,-40.20049,27.548525,5452.928,-121.89754,18.758327,23.151237,26.288645,17.134977,51.70641
119.325676,18.78772,33.574524,-36.252926,27.678707,5421.1147,-117.99289,16.441656,23.158092,26.294287,14.68952,51.671074
122.36434,18.8463,33.826973,-27.489273,27.771986,5401.3296,-114.55222,11.565097,23.166862,26.284168,10.179679,51.68228
124.56046,18.89629,34.019352,-18.654682,27.891882,5403.5234,-112.37955,6.5689254,23.179897,26.276701,5.6382437,51.61406
125.93877,18.947897,34.171227,-12.175481,27.959461,5428.824,-111.4562,2.9272692,23.18538,26.269726,2.3691468,51.68055
126.451836,18.94557,34.29391,-13.358967,28.119783,5427.6025,-110.88253,3.659439,23.193167,26.266356,2.9052014,51.68125
124.06947,18.935001,34.416164,-25.000454,28.234661,5381.5547,-112.45676,10.272546,23.19971,26.277617,8.7561655,51.666645
119.67945,18.89612,34.572323,-38.48853,28.406687,5329.354,-115.801994,17.893269,23.223694,26.2781,15.843278,51.711693
115.76859,18.84435,34.692554,-49.12504,28.574324,5288.885,-118.88692,23.928007,23.236055,26.276781,21.515186,51.715466
112.51947,18.807018,34.81931,-57.303963,28.75425,5282.3457,-121.885345,28.258307,23.275782,26.278992,25.677431,51.676704
110.20772,18.77921,34.947037,-62.956226,28.883173,5315.1494,-124.58301,30.926437,23.300386,26.276762,28.314592,51.642845
107.920784,18.75636,35.025238,-67.83267,28.97555,5347.571,-127.26429,33.404106,23.312231,26.27784,30.794094,51.706635
104.36534,18.751186,35.107944,-73.58346,29.1739,5362.684,-130.92386,36.543766,23.333258,26.279005,33.99714,51.74705
100.629295,18.73635,35.22279,-78.82706,29.318918,5380.7397,-134.75201,39.32444,23.377264,26.276772,36.841545,51.717716
98.15625,18.736305,35.308544,-82.455345,29.434404,5410.2734,-137.52243,41.036476,23.419407,26.277407,38.64437,51.726814
97.46222,18.728544,35.393814,-83.79076,29.517153,5454.961,-138.83638,41.32987,23.440922,26.278301,39.04333,51.69997
98.89191,18.728195,35.52116,-82.488884,29.641079,5514.6514,-138.30893,40.068134,23.46309,26.280434,37.848183,51.514946
95.664825,18.737154,35.63164,-85.67803,29.75399,5578.485,-142.09987,41.283875,23.512737,26.281082,39.16489,51.59621
82.77126,18.77484,35.708603,-94.76188,29.857084,5640.991,-154.35167,45.88375,23.579182,26.278566,45.151913,51.656914
73.175606,18.811222,35.853962,-101.59038,29.93674,5707.9404,-163.55771,49.09579,23.61425,26.275667,50.221455,51.76312
67.56869,18.865213,35.948627,-105.91562,29.974524,5780.8765,-169.19205,50.85237,23.655777,26.27074,53.519802,51.94175
61.6699,18.895529,35.985405,-109.748276,30.074911,5815.4478,-174.69406,52.976833,23.680708,26.272606,56.077675,52.12893
59.080585,18.934042,36.0776,-112.34448,30.15263,5797.071,-176.9977,54.867527,23.694714,26.28214,56.51086,51.851376
55.681995,18.963173,36.149624,-114.68962,30.344336,5765.4385,-179.92828,56.59919,23.737549,26.286337,57.21049,51.990894
48.80118,18.985165,36.20847,-117.75446,30.499063,5738.7637,-186.03104,58.813156,23.769205,26.2815,59.60877,52.021484
43.41254,18.990606,36.267326,-120.27146,30.7363,5708.2915,-190.78651,60.759377,23.8025,26.281979,61.481556,52.023224
44.71386,19.006666,36.282673,-120.4174,30.906288,5670.302,-189.36008,61.34796,23.826355,26.283068,61.132095,51.946262
47.03405,19.018173,36.29367,-119.97612,31.02809,5607.8906,-186.71602,62.000526,23.854061,26.283848,61.085938,51.945213
46.77766,19.006805,36.403603,-120.48783,31.115364,5516.325,-186.44894,63.59814,23.873913,26.282213,63.16208,52.214317
42.44883,18.931734,36.831963,-122.261765,31.178865,5406.4463,-190.15259,66.39763,23.991356,26.273588,66.232254,52.202477
38.193783,18.874739,37.145374,-123.89008,31.244621,5285.5493,-193.81363,69.36028,24.015697,26.27092,69.54165,51.92289
34.98929,18.83002,37.362457,-125.05726,31.283058,5204.6104,-196.49724,71.052765,24.096807,26.280712,71.35483,52.081486
37.156883,18.808401,37.538124,-124.54642,31.323137,5180.806,-193.91295,70.72233,24.124056,26.286983,70.62241,52.248104
38.681873,18.791376,37.683968,-124.22937,31.351858,5176.11,-192.30424,70.46758,24.280563,26.288404,70.392235,52.164146
37.858093,18.77874,37.877567,-124.538704,31.372435,5171.8174,-193.05186,70.65833,24.41875,26.280966,71.717125,52.828396
37.006405,18.788969,38.110523,-124.91544,31.501976,5169.314,-193.86081,70.90802,24.49944,26.280806,72.73846,51.523758
36.530193,18.808424,38.362053,-125.0713,31.69512,5168.6836,-194.29501,71.01945,24.585228,26.27789,73.43793,52.998344
34.092247,18.832932,38.579636,-125.781,31.775633,5146.636,-196.68335,72.052216,24.6467,26.281801,74.08108,53.399387
32.045383,18.877956,38.74334,-126.370026,31.892168,5096.1396,-198.45334,73.431946,24.690746,26.27825,74.59946,52.48694
32.562378,18.945366,38.872765,-126.28377,32.01908,5074.048,-197.75778,73.43316,24.711695,26.277895,73.76764,52.441162
38.07589,18.987337,39.035946,-124.304474,32.17947,5101.3086,-192.28407,71.32935,24.72767,26.27396,70.84319,52.587685
41.525833,19.031816,39.148045,-123.03863,32.305008,5131.8647,-188.98615,70.00256,24.748764,26.277235,69.28632,52.76732
40.42425,19.072588,39.226837,-123.48485,32.41811,5145.488,-190.11142,70.11594,24.765808,26.282782,70.6665,52.884766
40.741993,19.127827,39.290745,-123.35954,32.53581,5162.3306,-189.68921,69.747375,24.77995,26.286406,70.86076,52.893665
49.068764,19.173197,39.336536,-119.37636,32.64426,5190.401,-181.71056,66.60899,24.792011,26.285275,66.54753,53.01086
60.311035,19.186094,39.441994,-112.529305,32.76152,5204.6626,-170.80708,62.010643,24.805477,26.283587,61.167168,52.90323
68.61072,19.127214,39.789894,-107.29703,32.897633,5195.6763,-162.46225,58.70133,24.824774,26.285542,57.259743,52.84881
75.44996,19.079815,40.16916,-102.686775,32.995163,5172.1724,-155.3511,55.967663,24.838598,26.307808,54.06655,52.93845
81.56854,19.034767,40.591934,-98.1564,33.065044,5139.659,-148.78967,53.410774,24.871658,26.318495,51.079937,53.036217
85.285164,18.960247,40.89317,-95.64563,33.21062,5104.765,-144.40106,52.132195,24.946472,26.311998,49.44524,52.99635
85.72845,18.895142,41.051083,-96.04669,33.341938,5070.91,-143.50624,52.738575,24.98754,26.316063,49.856197,53.044933
88.14274,18.872381,41.210434,-94.10554,33.428318,5063.452,-141.02126,51.432922,25.006353,26.307535,48.40387,53.00595
95.49844,18.874578,41.382996,-85.25887,33.508537,5089.9883,-134.25508,45.781887,25.01887,26.305498,42.63837,53.19003
101.75165,18.82596,41.716496,-77.16335,33.57277,5094.8594,-128.18094,41.075436,25.069319,26.291147,37.706554,53.4469
103.79161,18.823109,41.99078,-75.68684,33.618793,5056.301,-125.29482,40.54659,25.1537,26.272497,36.88253,53.12718
104.0526,18.834255,42.18413,-76.53959,33.824448,4995.374,-123.91234,41.614613,25.220913,26.274078,37.74932,53.077816
103.97036,18.874783,42.362347,-77.37687,33.971806,4923.669,-122.62271,42.803616,25.272934,26.270834,38.707153,53.11636
101.01626,18.93379,42.49385,-81.164955,34.077393,4835.5845,-124.12259,46.29617,25.368088,26.279598,41.997593,53.32901
92.21899,18.980104,42.573612,-89.26564,34.20128,4730.763,-132.0533,53.409588,25.392859,26.286798,48.987743,53.297085
82.76077,19.051168,42.63291,-96.9956,34.29005,4640.61,-141.12962,60.133102,25.449194,26.28573,55.658245,53.198456
78.06898,19.110773,42.6783,-101.34742,34.353657,4577.202,-145.08682,63.992134,25.512712,26.279003,59.44232,53.37984
76.418144,19.154846,42.71437,-103.45082,34.40888,4530.02,-146.03934,65.97099,25.564013,26.275938,61.322956,52.84904
76.58419,19.189693,42.75237,-104.053276,34.449413,4492.344,-145.10292,66.72896,25.628746,26.279045,61.987114,53.07901
76.42218,19.214975,42.81424,-104.60922,34.501606,4438.891,-144.3504,67.99369,25.652943,26.279696,63.04836,52.971813
74.589485,19.246471,42.88763,-106.29985,34.63258,4361.095,-145.28249,70.68071,25.701149,26.281958,65.52909,53.059647
72.798904,19.255413,42.96875,-107.58729,34.70424,4315.2485,-146.43628,72.22505,25.765596,26.282745,67.03164,53.07209
74.13059,19.254873,43.129677,-106.858246,34.824074,4321.9946,-144.9109,71.22172,25.840714,26.285547,66.04839,53.12613
76.79324,19.238113,43.26752,-105.004,35.00255,4344.198,-142.14348,69.28696,25.90515,26.28865,64.10407,53.17769
79.47736,19.165064,43.374485,-103.056366,35.130432,4363.552,-139.32916,67.41662,25.956142,26.292625,62.204727,53.256252
79.90275,19.094193,43.48449,-102.87497,35.22206,4351.5537,-138.65472,67.61397,25.99268,26.288767,62.322704,53.32483
75.8111,19.038294,43.678776,-105.759674,35.371647,4299.513,-142.80397,71.02727,26.045872,26.285343,65.66196,52.892902
72.12644,18.979507,43.83641,-108.169754,35.48558,4237.0312,-146.17867,74.276436,26.110031,26.280655,68.809555,53.032734
72.63188,18.932753,43.98662,-108.12745,35.59712,4178.1724,-144.5188,75.28988,26.155039,26.277296,69.5836,53.04562
73.20478,18.900105,44.07757,-107.947044,35.65775,4114.9834,-142.70802,76.42236,26.179571,26.275766,70.43389,53.60746
71.311615,18.885063,44.094448,-109.35294,35.73978,4044.9182,-143.9743,79.15054,26.206795,26.277214,72.92844,53.43176
71.53781,18.901,44.14561,-109.31589,35.82364,4007.527,-142.97865,79.63704,26.229197,26.276539,73.26619,53.533913
76.89324,18.94021,44.207813,-105.02182,35.923275,4016.601,-136.16028,75.595276,26.25586,26.275312,69.07523,53.53977
85.230354,18.968306,44.215122,-96.89228,36.014927,4063.3535,-126.82346,68.13475,26.271105,26.274431,61.59228,53.616314
94.90034,19.002934,44.235283,-84.74411,36.09121,4139.363,-116.88313,57.96197,26.294569,26.271168,51.708466,53.567635
102.9212,19.076962,44.302814,-73.56462,36.12947,4209.4053,-108.92408,49.029903,26.305593,26.259886,43.160397,53.527637
107.79924,19.133074,44.36028,-67.70373,36.198364,4258.3413,-104.23795,44.06095,26.327965,26.25356,38.303276,53.480145
109.37863,19.182678,44.39961,-67.23546,36.24773,4265.1953,-102.401955,43.43533,26.341099,26.2585,37.471504,53.425053
107.129745,19.217476,44.410297,-71.7758,36.28117,4225.9795,-103.90531,47.074955,26.35244,26.269133,40.75912,53.407486
103.65765,19.25031,44.414227,-77.16227,36.305134,4185.5938,-107.07336,51.351578,26.360565,26.257065,44.826874,53.380543
101.33983,19.265965,44.447773,-80.78495,36.363785,4163.985,-109.30645,54.09774,26.364458,26.242727,47.511047,53.450573
99.34088,19.264305,44.550674,-83.62361,36.417385,4174.895,-111.8885,55.716923,26.369177,26.242525,49.22662,53.409374
97.54532,19.253336,44.554646,-85.957726,36.464474,4220.552,-115.01518,56.53322,26.373524,26.21178,50.268543,53.384457
97.80768,19.222128,44.614124,-85.83119,36.549343,4286.0786,-116.0209,55.41698,26.376638,26.18256,49.401424,53.38692
100.98177,19.152483,44.656746,-81.97444,36.56481,4362.864,-114.21452,51.68506,26.378868,26.156672,45.89046,52.964523
104.88753,19.073248,44.6717,-76.745995,36.637638,4445.967,-111.836655,47.147823,26.380468,26.144083,41.572247,53.083263
108.288345,19.003637,44.641357,-71.88105,36.720688,4532.3735,-110.13927,42.982376,26.381613,26.135942,37.648125,53.159466
111.72281,18.961287,44.673687,-66.354004,36.77151,4615.1157,-108.37865,38.683834,26.382435,26.138355,33.63634,53.163532
115.1307,18.929405,44.736336,-59.7202,36.866776,4691.712,-106.49816,33.898598,26.398457,26.161263,29.230705,53.323063
118.56131,18.900667,44.7594,-51.62833,36.935036,4771.102,-104.65165,28.35916,26.394503,26.183147,24.24036,53.362118
121.68037,18.882877,44.79575,-41.688816,36.98105,4856.749,-103.331116,21.92899,26.39167,26.185818,18.56044,53.32901
123.87657,18.901825,44.835014,-34.483315,37.020393,4936.226,-102.80435,17.284344,26.46006,26.211317,14.468038,53.345825
124.76265,18.969666,44.813877,-33.16185,37.039574,5004.5933,-103.43248,16.091753,26.476406,26.23432,13.375286,53.381298
124.16629,19.042158,44.78281,-36.62127,37.05671,5054.144,-105.1869,17.74264,26.51946,26.241022,14.838492,53.148155
121.41865,19.110313,44.74543,-43.986713,37.10362,5084.071,-108.51007,21.6523,26.571123,26.235394,18.496868,53.31373
119.460175,19.15966,44.73496,-49.327286,37.212795,5128.1704,-111.4042,24.216293,26.643492,26.233334,21.006493,53.98927
120.05904,19.199825,44.742363,-48.59689,37.308666,5199.2456,-112.29635,23.34921,26.794638,26.2412,20.258316,53.38092
120.5278,19.239027,44.742397,-48.24839,37.426624,5262.4307,-113.17004,22.861938,26.92244,26.255777,19.77095,53.363697
118.694305,19.267117,44.74188,-52.46684,37.521397,5303.394,-115.7619,24.94,27.06738,26.266222,21.791975,53.36441
117.25263,19.287584,44.7815,-55.553486,37.608425,5328.8394,-117.57983,26.519094,27.246225,26.26844,23.423681,53.33839
117.96349,19.301702,44.749973,-54.43155,37.68119,5343.2715,-117.19501,25.870121,27.398973,26.255875,22.820322,53.33721
119.074814,19.304495,44.741543,-52.420624,37.734673,5329.7427,-115.9367,24.9833,27.502012,26.25998,21.866764,53.335
119.551994,19.297703,44.735283,-51.93069,37.772995,5284.3096,-114.62778,25.059874,27.563639,26.26463,21.781641,53.38702
120.02645,19.267374,44.732468,-51.309753,37.801247,5240.007,-113.283035,24.897968,27.605612,26.26783,21.527521,53.415146
120.973564,19.19332,44.756863,-49.13166,37.821663,5210.9297,-111.76132,23.798742,27.661175,26.269556,20.44448,53.386333
122.42736,19.111845,44.851776,-44.90303,37.839478,5186.851,-109.67818,21.5287,27.707962,26.276136,18.358608,53.32646
124.2549,19.038717,44.963913,-38.412025,37.852913,5163.2373,-107.35086,18.013372,27.749786,26.27226,15.188407,53.376205
125.85127,18.98206,45.004143,-30.822233,37.86254,5171.554,-105.887184,13.61814,27.801352,26.26926,11.331998,53.35522
127.16033,18.945187,44.99794,-22.45782,37.88059,5221.7104,-105.61199,8.763473,27.844093,26.259403,7.065074,53.48911
127.86367,18.955664,44.98538,-13.773583,37.907825,5299.719,-106.44373,3.797825,27.863905,26.270178,2.7459488,53.44057
128.08086,18.995703,44.961536,-5.398632,37.931454,5395.996,-107.99866,-0.92375064,27.875748,26.274439,-1.394148,53.42736
127.81237,19.032118,44.985695,3.4656105,37.9543,5474.617,-109.64409,-5.5797634,27.884232,26.283453,-5.5345225,53.395348
127.14543,19.043156,44.982475,12.382536,38.00052,5522.048,-111.0825,-10.331466,27.91421,26.289911,-9.790099,53.39194
126.05069,19.055668,44.94485,21.118282,38.039692,5539.279,-112.2851,-14.986614,27.947104,26.28993,-14.030474,53.43079
124.617325,19.092888,44.9598,29.488264,38.056606,5529.9414,-113.31901,-19.528383,27.976797,26.275831,-18.172522,53.4631
124.80914,19.162403,44.972126,31.730816,38.089474,5485.403,-112.26218,-20.697336,27.99032,26.270947,-19.218063,53.388115
126.35204,19.212212,44.970894,24.032343,38.130642,5405.9077,-109.27783,-16.379566,28.014093,26.267445,-15.337872,53.350407
127.385056,19.248243,45.013718,13.52269,38.17717,5318.707,-106.641106,-10.513024,28.018557,26.265375,-10.131032,53.328278
128.09128,19.27556,45.051105,5.0531793,38.213535,5236.903,-104.383026,-5.748014,28.027157,26.26692,-5.9441457,53.351307
128.70197,19.294245,45.08119,-0.031362742,38.331196,5184.432,-102.8092,-3.045565,28.043928,26.272583,-3.5399685,53.315914
129.2098,19.300686,45.121822,-0.5458745,38.42448,5168.028,-102.02909,-2.9047244,28.110369,26.275284,-3.3541312,53.25449
129.58405,19.303936,45.16855,-1.6756552,38.446915,5152.5327,-101.33382,-2.2936487,28.210491,26.278225,-2.8032174,53.283993
129.4803,19.301634,45.164146,-6.7643337,38.48515,5122.5312,-100.89014,0.6516976,28.302921,26.273624,-0.2422159,53.42454
129.33553,19.284636,45.147854,-11.131186,38.519104,5084.0054,-100.22073,3.24463,28.371674,26.271427,1.9879432,53.38621
129.6025,19.22546,45.17472,-11.74761,38.562546,5040.531,-98.96194,3.7057009,28.385887,26.274017,2.3966565,53.392883
129.78075,19.196337,45.214172,-12.087043,38.598507,4987.365,-97.533325,4.041958,28.43806,26.276924,2.6803215,53.45442
129.65834,19.15066,45.234562,-14.414759,38.640373,4924.0034,-96.138626,5.528318,28.461176,26.277954,3.9300406,53.462795
129.67009,19.079338,45.273235,-15.470234,38.675327,4893.5786,-95.35731,6.0106153,28.535454,26.279306,4.351208,53.195507
129.97415,19.025581,45.303886,-12.695715,38.699913,4911.134,-95.497635,4.2148733,28.61311,26.276197,2.818279,53.08206
130.17073,18.995749,45.31684,-7.2250814,38.710987,4963.7627,-96.55856,0.87801576,28.680664,26.270243,-0.038990673,53.175148
129.979,18.979317,45.282745,0.033957373,38.723953,5041.7515,-98.49162,-3.4241614,28.713562,26.266855,-3.7773643,53.27996
128.69496,18.995932,45.30342,10.586951,38.74016,5124.003,-101.41977,-9.372699,28.773264,26.266968,-9.066143,53.24267
125.18437,19.048914,45.33223,24.567625,38.770477,5201.234,-106.16363,-17.319248,28.824448,26.268852,-16.288,53.229538
118.271736,19.1,45.36606,40.977196,38.7959,5293.011,-114.01063,-26.854368,28.861917,26.276112,-25.18333,53.285946
106.35966,19.161503,45.372494,59.230217,38.85633,5405.6343,-126.26566,-37.624115,28.887342,26.26343,-35.535713,53.252808
95.15448,19.205572,45.373398,74.473366,38.90854,5490.5493,-137.33171,-46.5265,28.904427,26.257195,-44.182617,53.377262
89.99859,19.238512,45.41205,83.410286,38.94595,5529.676,-142.53073,-51.731197,28.903755,26.263292,-49.1479,53.43887
90.61978,19.265554,45.422844,86.04926,38.98869,5529.0938,-142.10585,-53.07028,28.948378,26.269108,-50.28025,53.44064
95.95902,19.283775,45.3732,82.06915,39.036213,5495.891,-137.03284,-50.47664,28.991234,26.26674,-47.597237,53.298355
102.34787,19.305994,45.34816,74.736534,39.06994,5444.379,-130.61339,-46.06379,29.018925,26.26123,-43.21274,53.395954
108.1172,19.319597,45.360065,66.56235,39.093433,5382.8345,-124.446304,-41.269512,29.063581,26.25952,-38.532578,53.410217
112.826904,19.328321,45.359226,59.12747,39.110268,5310.2163,-118.9286,-36.984932,29.091402,26.262024,-34.36439,53.397034
116.37299,19.32803,45.396458,53.3232,39.125515,5227.8745,-114.13876,-33.738083,29.121267,26.27517,-31.21057,53.722164
119.18702,19.303413,45.436607,48.305782,39.141094,5176.166,-110.626274,-31.114107,29.162712,26.280558,-28.68333,53.706944
121.24118,19.238297,45.495926,44.255997,39.168236,5168.5063,-108.74483,-28.83338,29.23434,26.285908,-26.515385,53.678642
122.96562,19.184477,45.536453,40.446716,39.187687,5151.8677,-106.91773,-26.506006,29.304888,26.288425,-24.34746,53.828957
124.645546,19.121593,45.571957,35.98337,39.20175,5104.7373,-104.447754,-23.903887,29.363365,26.285757,-21.949268,54.065594
125.722664,19.066305,45.637936,33.529255,39.216778,5064.007,-102.59515,-22.619617,29.38812,26.287138,-20.72843,53.971767
125.62716,19.00235,45.67347,34.985874,39.22218,5044.757,-102.23083,-23.579586,29.448195,26.296232,-21.55202,53.83459
125.29494,18.993038,45.707565,36.863777,39.227093,5026.139,-102.141685,-24.730093,29.512938,26.292974,-22.565628,53.78396
125.49135,18.999115,45.74358,36.841747,39.26298,4998.8154,-101.38123,-24.778776,29.561052,26.292656,-22.574934,53.766727
126.23122,19.041357,45.79862,34.428696,39.306572,4953.4766,-99.67869,-23.335464,29.59536,26.291903,-21.247917,53.71964
127.376625,19.101358,45.816967,29.140568,39.345737,4888.4136,-97.01951,-20.177214,29.627111,26.292109,-18.411688,53.65377
128.45195,19.148985,45.82767,21.82769,39.37577,4832.294,-94.60836,-15.887966,29.653765,26.292255,-14.649163,53.886005
129.13055,19.18311,45.871067,13.446787,39.390293,4796.828,-93.07963,-10.939679,29.672571,26.29236,-10.361665,53.82768
129.70512,19.210802,45.89365,9.459614,39.403965,4798.5757,-92.675735,-8.679644,29.683489,26.291338,-8.356494,53.746094
